Temperature,Humidity,DATE
33,27,16/4/2024 22:8:48
33,26,16/4/2024 22:8:58
33,27,16/4/2024 22:9:9
33,27,16/4/2024 22:9:19
33,26,16/4/2024 22:9:29
33,27,16/4/2024 22:9:39
33,27,16/4/2024 22:9:49
33,27,16/4/2024 22:9:59
33,27,16/4/2024 22:10:9
33,26,16/4/2024 22:10:19
33,26,16/4/2024 22:10:29
33,26,16/4/2024 22:10:39
33,27,16/4/2024 22:10:50
32.9,26,16/4/2024 22:11:0
33,27,16/4/2024 22:11:10
33,27,16/4/2024 22:11:20
33,27,16/4/2024 22:11:30
33,26,16/4/2024 22:11:40
33,26,16/4/2024 22:11:50
32.9,25,16/4/2024 22:12:0
32.9,25,16/4/2024 22:12:10
33,26,16/4/2024 22:12:20
33,26,16/4/2024 22:12:31
33,26,16/4/2024 22:12:41
33,26,16/4/2024 22:12:51
33,26,16/4/2024 22:13:1
33,26,16/4/2024 22:13:11
33,26,16/4/2024 22:13:21
33,27,16/4/2024 22:13:31
33,26,16/4/2024 22:13:41
33,27,16/4/2024 22:13:51
33,27,16/4/2024 22:14:2
33,27,16/4/2024 22:14:12
33,27,16/4/2024 22:14:22
33,26,16/4/2024 22:14:32
33,26,16/4/2024 22:14:42
32.9,25,16/4/2024 22:14:52
33,26,16/4/2024 22:15:2
33,26,16/4/2024 22:15:12
32.9,25,16/4/2024 22:15:22
33,27,16/4/2024 22:15:32
32.9,26,16/4/2024 22:15:43
32.9,26,16/4/2024 22:15:53
32.9,27,16/4/2024 22:16:3
33,28,16/4/2024 22:16:13
33,28,16/4/2024 22:16:23
33,28,16/4/2024 22:16:33
33,27,16/4/2024 22:16:43
33,27,16/4/2024 22:16:53
33,27,16/4/2024 22:17:3
33,27,16/4/2024 22:17:13
33,28,16/4/2024 22:17:24
33,28,16/4/2024 22:17:34
33,28,16/4/2024 22:17:44
33,28,16/4/2024 22:17:54
33,27,16/4/2024 22:18:4
33,26,16/4/2024 22:18:14
33,26,16/4/2024 22:18:24
33,25,16/4/2024 22:18:34
32.9,24,16/4/2024 22:18:44
32.9,24,16/4/2024 22:18:54
32.9,23,16/4/2024 22:19:5
32.9,23,16/4/2024 22:19:15
33,24,16/4/2024 22:19:25
33,24,16/4/2024 22:19:35
32.9,23,16/4/2024 22:19:45
32.8,24,16/4/2024 22:19:55
32.8,24,16/4/2024 22:20:5
32.8,23,16/4/2024 22:20:15
32.8,23,16/4/2024 22:20:25
32.8,23,16/4/2024 22:20:36
32.8,23,16/4/2024 22:20:46
32.8,23,16/4/2024 22:20:56
32.8,23,16/4/2024 22:21:6
32.8,23,16/4/2024 22:21:16
32.8,23,16/4/2024 22:21:26
32.8,23,16/4/2024 22:21:36
32.8,22,16/4/2024 22:21:46
32.8,23,16/4/2024 22:21:56
32.8,23,16/4/2024 22:22:6
32.8,22,16/4/2024 22:22:17
32.8,23,16/4/2024 22:22:27
32.8,23,16/4/2024 22:22:37
32.7,23,16/4/2024 22:22:47
32.7,23,16/4/2024 22:22:57
32.7,23,16/4/2024 22:23:7
32.7,23,16/4/2024 22:23:17
32.7,23,16/4/2024 22:23:27
32.7,23,16/4/2024 22:23:37
32.7,23,16/4/2024 22:23:47
32.7,23,16/4/2024 22:23:58
32.7,22,16/4/2024 22:24:8
32.7,22,16/4/2024 22:24:18
32.7,22,16/4/2024 22:24:28
32.7,22,16/4/2024 22:24:38
32.7,22,16/4/2024 22:24:48
32.6,22,16/4/2024 22:24:58
32.6,22,16/4/2024 22:25:8
32.5,22,16/4/2024 22:25:18
32.6,22,16/4/2024 22:25:28
32.6,22,16/4/2024 22:25:39
32.6,22,16/4/2024 22:25:49
32.6,22,16/4/2024 22:25:59
32.5,22,16/4/2024 22:26:9
32.6,22,16/4/2024 22:26:19
32.5,22,16/4/2024 22:26:29
32.5,22,16/4/2024 22:26:39
32.5,22,16/4/2024 22:26:49
32.5,22,16/4/2024 22:26:59
32.5,22,16/4/2024 22:27:10
32.5,22,16/4/2024 22:27:20
32.5,22,16/4/2024 22:27:30
32.5,23,16/4/2024 22:27:40
32.5,23,16/4/2024 22:27:50
32.6,22,16/4/2024 22:28:0
32.5,22,16/4/2024 22:28:10
32.5,23,16/4/2024 22:28:20
32.5,22,16/4/2024 22:28:30
32.5,22,16/4/2024 22:28:40
32.5,22,16/4/2024 22:28:51
32.5,22,16/4/2024 22:29:1
32.5,22,16/4/2024 22:29:11
32.5,22,16/4/2024 22:29:21
32.5,22,16/4/2024 22:29:31
32.5,22,16/4/2024 22:29:41
32.5,22,16/4/2024 22:29:51
32.5,22,16/4/2024 22:30:1
32.4,22,16/4/2024 22:30:11
32.5,22,16/4/2024 22:30:21
32.5,22,16/4/2024 22:30:32
32.5,22,16/4/2024 22:30:42
32.5,22,16/4/2024 22:30:52
32.5,22,16/4/2024 22:31:2
32.4,22,16/4/2024 22:31:12
32.5,22,16/4/2024 22:31:22
32.5,22,16/4/2024 22:31:32
32.5,22,16/4/2024 22:31:42
32.5,22,16/4/2024 22:31:52
32.5,22,16/4/2024 22:32:2
32.5,22,16/4/2024 22:32:13
32.5,22,16/4/2024 22:32:23
32.5,22,16/4/2024 22:32:33
32.5,22,16/4/2024 22:32:43
32.5,22,16/4/2024 22:32:53
32.5,22,16/4/2024 22:33:3
32.4,22,16/4/2024 22:33:13
32.5,22,16/4/2024 22:33:23
32.5,22,16/4/2024 22:33:33
32.5,22,16/4/2024 22:33:44
32.5,22,16/4/2024 22:33:54
32.5,22,16/4/2024 22:34:4
32.5,22,16/4/2024 22:34:14
32.5,22,16/4/2024 22:34:24
32.5,22,16/4/2024 22:34:34
32.5,22,16/4/2024 22:34:44
32.5,22,16/4/2024 22:34:54
32.5,22,16/4/2024 22:35:4
32.5,22,16/4/2024 22:35:14
32.5,22,16/4/2024 22:35:25
32.5,22,16/4/2024 22:35:35
32.5,22,16/4/2024 22:35:45
32.4,22,16/4/2024 22:35:55
32.5,22,16/4/2024 22:36:5
32.5,22,16/4/2024 22:36:15
32.5,22,16/4/2024 22:36:25
32.3,22,16/4/2024 22:36:35
32.3,22,16/4/2024 22:36:45
32.5,22,16/4/2024 22:36:55
32.5,22,16/4/2024 22:37:6
32.5,22,16/4/2024 22:37:16
32.3,22,16/4/2024 22:37:26
32.3,22,16/4/2024 22:37:36
32.3,22,16/4/2024 22:37:46
32.3,22,16/4/2024 22:37:56
32.3,22,16/4/2024 22:38:6
32.5,22,16/4/2024 22:38:16
32.5,22,16/4/2024 22:38:26
32.5,22,16/4/2024 22:38:37
32.5,22,16/4/2024 22:38:47
32.3,22,16/4/2024 22:38:57
32.3,22,16/4/2024 22:39:7
32.3,22,16/4/2024 22:39:17
32.3,22,16/4/2024 22:39:27
32.5,22,16/4/2024 22:39:37
32.3,22,16/4/2024 22:39:47
32.3,22,16/4/2024 22:39:57
32.3,22,16/4/2024 22:40:7
32.3,22,16/4/2024 22:40:18
32.3,22,16/4/2024 22:40:28
32.3,22,16/4/2024 22:40:38
32.3,22,16/4/2024 22:40:48
32.3,22,16/4/2024 22:40:58
32.3,22,16/4/2024 22:41:8
32.3,22,16/4/2024 22:41:18
32.3,22,16/4/2024 22:41:28
32.3,22,16/4/2024 22:41:38
32.3,22,16/4/2024 22:41:48
32.3,22,16/4/2024 22:41:59
32.3,22,16/4/2024 22:42:9
32.3,22,16/4/2024 22:42:19
32.3,22,16/4/2024 22:42:29
32.3,22,16/4/2024 22:42:39
32.3,22,16/4/2024 22:42:49
32.3,22,16/4/2024 22:42:59
32.3,22,16/4/2024 22:43:9
32.3,22,16/4/2024 22:43:19
32.3,22,16/4/2024 22:43:30
32.3,22,16/4/2024 22:43:40
32.3,22,16/4/2024 22:43:50
32.3,22,16/4/2024 22:44:0
32.3,22,16/4/2024 22:44:10
32.3,22,16/4/2024 22:44:20
32.3,22,16/4/2024 22:44:30
32.3,22,16/4/2024 22:44:40
32.3,22,16/4/2024 22:44:50
32.3,22,16/4/2024 22:45:0
32.3,22,16/4/2024 22:45:11
32.3,22,16/4/2024 22:45:21
32.3,22,16/4/2024 22:45:31
32.3,21,16/4/2024 22:45:41
32.3,22,16/4/2024 22:45:51
32.3,22,16/4/2024 22:46:1
32.3,22,16/4/2024 22:46:11
32.3,22,16/4/2024 22:46:21
32.3,22,16/4/2024 22:46:31
32.3,22,16/4/2024 22:46:41
32.3,22,16/4/2024 22:46:52
32.3,22,16/4/2024 22:47:2
32.3,22,16/4/2024 22:47:12
32.3,22,16/4/2024 22:47:22
32.3,22,16/4/2024 22:47:32
32.3,22,16/4/2024 22:47:42
32.3,22,16/4/2024 22:47:52
32.3,22,16/4/2024 22:48:2
32.2,22,16/4/2024 22:48:12
32.3,22,16/4/2024 22:48:23
32.3,22,16/4/2024 22:48:33
32.2,22,16/4/2024 22:48:43
32.3,22,16/4/2024 22:48:53
32.3,22,16/4/2024 22:49:3
32.3,22,16/4/2024 22:49:13
32.3,22,16/4/2024 22:49:23
32.2,22,16/4/2024 22:49:33
32.2,22,16/4/2024 22:49:43
32.3,22,16/4/2024 22:49:53
32.3,22,16/4/2024 22:50:4
32.3,22,16/4/2024 22:50:14
32.3,22,16/4/2024 22:50:24
32.2,22,16/4/2024 22:50:34
32.2,22,16/4/2024 22:50:44
32.2,22,16/4/2024 22:50:54
32.2,22,16/4/2024 22:51:4
32.2,22,16/4/2024 22:51:14
32.2,22,16/4/2024 22:51:24
32.2,22,16/4/2024 22:51:34
32.2,22,16/4/2024 22:51:45
32.2,22,16/4/2024 22:51:55
32.2,22,16/4/2024 22:52:5
32.2,22,16/4/2024 22:52:15
32.2,22,16/4/2024 22:52:25
32.2,22,16/4/2024 22:52:35
32.2,22,16/4/2024 22:52:45
32.2,22,16/4/2024 22:52:55
32.2,22,16/4/2024 22:53:5
32.2,22,16/4/2024 22:53:15
32.2,22,16/4/2024 22:53:26
32.2,22,16/4/2024 22:53:36
32.2,22,16/4/2024 22:53:46
32.2,22,16/4/2024 22:53:56
32.2,22,16/4/2024 22:54:6
32.2,22,16/4/2024 22:54:16
32.2,22,16/4/2024 22:54:26
32.2,22,16/4/2024 22:54:36
32.2,22,16/4/2024 22:54:46
32.1,22,16/4/2024 22:54:56
32.2,22,16/4/2024 22:55:7
32.2,22,16/4/2024 22:55:17
32.2,22,16/4/2024 22:55:27
32.2,22,16/4/2024 22:55:37
32.2,22,16/4/2024 22:55:47
32.2,22,16/4/2024 22:55:57
32.2,22,16/4/2024 22:56:7
32.2,22,16/4/2024 22:56:17
32.2,22,16/4/2024 22:56:27
32.2,22,16/4/2024 22:56:38
32.2,22,16/4/2024 22:56:48
32.2,22,16/4/2024 22:56:58
32.2,22,16/4/2024 22:57:8
32.2,22,16/4/2024 22:57:18
32.2,22,16/4/2024 22:57:28
32.2,22,16/4/2024 22:57:38
32.2,22,16/4/2024 22:57:48
32.1,22,16/4/2024 22:57:58
32.1,22,16/4/2024 22:58:8
32.2,22,16/4/2024 22:58:19
32.2,22,16/4/2024 22:58:29
32.2,22,16/4/2024 22:58:39
32.2,22,16/4/2024 22:58:49
32.2,22,16/4/2024 22:58:59
32.1,22,16/4/2024 22:59:9
32.2,22,16/4/2024 22:59:19
32.2,22,16/4/2024 22:59:29
32.1,22,16/4/2024 22:59:39
32.3,22,16/4/2024 22:59:50
32.1,21,16/4/2024 23:0:0
32.2,22,16/4/2024 23:0:10
32.1,22,16/4/2024 23:0:20
32.2,22,16/4/2024 23:0:30
32.2,22,16/4/2024 23:0:40
32.1,22,16/4/2024 23:0:50
32.1,22,16/4/2024 23:1:0
32.2,22,16/4/2024 23:1:10
32.2,22,16/4/2024 23:1:20
32.2,22,16/4/2024 23:1:31
32.2,22,16/4/2024 23:1:41
32.2,22,16/4/2024 23:1:51
32.2,22,16/4/2024 23:2:1
32.2,22,16/4/2024 23:2:11
32.2,22,16/4/2024 23:2:21
32.2,22,16/4/2024 23:2:31
32.1,22,16/4/2024 23:2:41
32.2,22,16/4/2024 23:2:51
32.1,22,16/4/2024 23:3:1
32.1,22,16/4/2024 23:3:12
32.1,22,16/4/2024 23:3:22
32.1,22,16/4/2024 23:3:32
32.2,22,16/4/2024 23:3:42
32.1,22,16/4/2024 23:3:52
32.1,22,16/4/2024 23:4:2
32.1,22,16/4/2024 23:4:12
32.1,22,16/4/2024 23:4:22
32.1,22,16/4/2024 23:4:32
32.2,22,16/4/2024 23:4:42
32.1,22,16/4/2024 23:4:53
32.1,22,16/4/2024 23:5:3
32.1,22,16/4/2024 23:5:13
32.1,22,16/4/2024 23:5:23
32.1,22,16/4/2024 23:5:33
32.1,22,16/4/2024 23:5:43
32.1,22,16/4/2024 23:5:53
32.1,22,16/4/2024 23:6:3
32.2,22,16/4/2024 23:6:13
32.2,22,16/4/2024 23:6:24
32.1,22,16/4/2024 23:6:34
32.1,22,16/4/2024 23:6:44
32.2,22,16/4/2024 23:6:54
32.2,22,16/4/2024 23:7:4
32.2,22,16/4/2024 23:7:14
32.2,22,16/4/2024 23:7:24
32.2,22,16/4/2024 23:7:34
32.2,22,16/4/2024 23:7:44
32.1,22,16/4/2024 23:7:54
32.1,22,16/4/2024 23:8:5
32.2,22,16/4/2024 23:8:15
32.1,22,16/4/2024 23:8:25
32.1,22,16/4/2024 23:8:35
32.2,22,16/4/2024 23:8:45
32.1,22,16/4/2024 23:8:55
32.1,22,16/4/2024 23:9:5
32.2,22,16/4/2024 23:9:15
32,22,16/4/2024 23:9:25
32.1,22,16/4/2024 23:9:35
32.1,22,16/4/2024 23:9:46
32.1,22,16/4/2024 23:9:56
32.1,22,16/4/2024 23:10:6
32.1,22,16/4/2024 23:10:16
32.1,22,16/4/2024 23:10:26
32.1,22,16/4/2024 23:10:36
32.1,22,16/4/2024 23:10:46
32,22,16/4/2024 23:10:56
32.1,22,16/4/2024 23:11:6
32.1,22,16/4/2024 23:11:17
32.1,22,16/4/2024 23:11:27
32.1,22,16/4/2024 23:11:37
32,22,16/4/2024 23:11:47
32.1,22,16/4/2024 23:11:57
32.1,22,16/4/2024 23:12:7
32,22,16/4/2024 23:12:17
32.1,22,16/4/2024 23:12:27
32,22,16/4/2024 23:12:37
32,22,16/4/2024 23:12:47
32,22,16/4/2024 23:12:58
32.1,22,16/4/2024 23:13:8
32,22,16/4/2024 23:13:18
32.2,22,16/4/2024 23:13:28
32,22,16/4/2024 23:13:38
32.1,22,16/4/2024 23:13:48
32,22,16/4/2024 23:13:58
32.1,22,16/4/2024 23:14:8
32.2,22,16/4/2024 23:14:18
32,22,16/4/2024 23:14:29
32.2,22,16/4/2024 23:14:39
32.2,22,16/4/2024 23:14:49
32.1,22,16/4/2024 23:14:59
32.1,22,16/4/2024 23:15:9
32.1,22,16/4/2024 23:15:19
32,22,16/4/2024 23:15:29
32.2,22,16/4/2024 23:15:39
32.2,22,16/4/2024 23:15:49
32.1,22,16/4/2024 23:15:59
32.1,22,16/4/2024 23:16:10
32.1,22,16/4/2024 23:16:20
32.1,22,16/4/2024 23:16:30
32.2,22,16/4/2024 23:16:40
32.2,22,16/4/2024 23:16:50
32.1,22,16/4/2024 23:17:0
32.1,22,16/4/2024 23:17:10
32.2,22,16/4/2024 23:17:20
32.2,22,16/4/2024 23:17:30
32.2,22,16/4/2024 23:17:41
32.1,22,16/4/2024 23:17:51
32.1,22,16/4/2024 23:18:1
32.1,22,16/4/2024 23:18:11
32.1,22,16/4/2024 23:18:21
32.2,22,16/4/2024 23:18:31
32.1,22,16/4/2024 23:18:41
32.1,22,16/4/2024 23:18:51
32.2,22,16/4/2024 23:19:1
32.1,22,16/4/2024 23:19:11
32.1,22,16/4/2024 23:19:22
32.1,22,16/4/2024 23:19:32
32.1,22,16/4/2024 23:19:42
32.1,22,16/4/2024 23:19:52
32.1,22,16/4/2024 23:20:2
32.2,22,16/4/2024 23:20:12
32.1,22,16/4/2024 23:20:22
32,22,16/4/2024 23:20:32
32.1,22,16/4/2024 23:20:42
32.1,22,16/4/2024 23:20:52
32.1,22,16/4/2024 23:21:3
32.1,22,16/4/2024 23:21:13
32.1,22,16/4/2024 23:21:23
32.1,22,16/4/2024 23:21:33
32.1,22,16/4/2024 23:21:43
32.1,22,16/4/2024 23:21:53
32.3,22,16/4/2024 23:22:3
32.1,22,16/4/2024 23:22:13
32.1,22,16/4/2024 23:22:23
32.1,22,16/4/2024 23:22:34
32.1,22,16/4/2024 23:22:44
32.1,22,16/4/2024 23:22:54
32.1,22,16/4/2024 23:23:4
32.1,22,16/4/2024 23:23:14
32.2,22,16/4/2024 23:23:24
32.1,22,16/4/2024 23:23:34
32.2,22,16/4/2024 23:23:44
32.1,22,16/4/2024 23:23:54
32.1,22,16/4/2024 23:24:4
32.2,22,16/4/2024 23:24:15
32.1,22,16/4/2024 23:24:25
32.1,22,16/4/2024 23:24:35
32.1,22,16/4/2024 23:24:45
32.1,22,16/4/2024 23:24:55
32.1,22,16/4/2024 23:25:5
32.1,22,16/4/2024 23:25:15
32.1,22,16/4/2024 23:25:25
32.2,22,16/4/2024 23:25:35
32,22,16/4/2024 23:25:46
32,22,16/4/2024 23:25:56
32.1,22,16/4/2024 23:26:6
32.1,22,16/4/2024 23:26:16
32.1,22,16/4/2024 23:26:26
32.1,22,16/4/2024 23:26:36
32,22,16/4/2024 23:26:46
32.1,22,16/4/2024 23:26:56
32.1,22,16/4/2024 23:27:6
32.1,22,16/4/2024 23:27:16
32.1,22,16/4/2024 23:27:27
32.1,22,16/4/2024 23:27:37
32.1,22,16/4/2024 23:27:47
32.1,22,16/4/2024 23:27:57
32.1,22,16/4/2024 23:28:7
32.1,22,16/4/2024 23:28:17
32.1,22,16/4/2024 23:28:27
32.1,22,16/4/2024 23:28:37
32.1,22,16/4/2024 23:28:47
32.1,22,16/4/2024 23:28:58
32.1,22,16/4/2024 23:29:8
32.1,22,16/4/2024 23:29:18
32.1,22,16/4/2024 23:29:28
32.1,22,16/4/2024 23:29:38
32.1,22,16/4/2024 23:29:48
32.1,22,16/4/2024 23:29:58
32.1,22,16/4/2024 23:30:8
32.1,22,16/4/2024 23:30:18
32.1,22,16/4/2024 23:30:28
32.2,23,16/4/2024 23:30:39
32.1,22,16/4/2024 23:30:49
32.1,22,16/4/2024 23:30:59
32.1,22,16/4/2024 23:31:9
32.1,22,16/4/2024 23:31:19
32.1,22,16/4/2024 23:31:29
32.1,22,16/4/2024 23:31:39
32.1,22,16/4/2024 23:31:49
32.1,22,16/4/2024 23:31:59
32.1,22,16/4/2024 23:32:9
32.2,22,16/4/2024 23:32:20
32.1,22,16/4/2024 23:32:30
32.1,22,16/4/2024 23:32:40
32.1,22,16/4/2024 23:32:50
32.1,22,16/4/2024 23:33:0
32.1,22,16/4/2024 23:33:10
32.1,22,16/4/2024 23:33:20
32.1,22,16/4/2024 23:33:30
32.1,22,16/4/2024 23:33:40
32.1,22,16/4/2024 23:33:51
32.1,22,16/4/2024 23:34:1
32.1,22,16/4/2024 23:34:11
32.1,22,16/4/2024 23:34:21
32.1,22,16/4/2024 23:34:31
32.1,22,16/4/2024 23:34:41
32.1,22,16/4/2024 23:34:51
32.1,22,16/4/2024 23:35:1
32.1,22,16/4/2024 23:35:11
32.1,22,16/4/2024 23:35:21
32.2,22,16/4/2024 23:35:32
32.2,22,16/4/2024 23:35:42
32.1,22,16/4/2024 23:35:52
32.1,22,16/4/2024 23:36:2
32.1,23,16/4/2024 23:36:12
32.1,23,16/4/2024 23:36:22
32.1,23,16/4/2024 23:36:32
32.1,23,16/4/2024 23:36:42
32.1,22,16/4/2024 23:36:52
32.1,23,16/4/2024 23:37:3
32.1,23,16/4/2024 23:37:13
32.1,22,16/4/2024 23:37:23
32.1,23,16/4/2024 23:37:33
32.3,23,16/4/2024 23:37:43
32.1,22,16/4/2024 23:37:53
32.1,22,16/4/2024 23:38:3
32.1,23,16/4/2024 23:38:13
32.1,22,16/4/2024 23:38:23
32.3,22,16/4/2024 23:38:33
32.3,22,16/4/2024 23:38:44
32.1,22,16/4/2024 23:38:54
32.1,22,16/4/2024 23:39:4
32.1,23,16/4/2024 23:39:14
32.1,23,16/4/2024 23:39:24
32.1,23,16/4/2024 23:39:34
32.1,23,16/4/2024 23:39:44
32.1,23,16/4/2024 23:39:54
32.1,22,16/4/2024 23:40:4
32.1,23,16/4/2024 23:40:14
32.1,23,16/4/2024 23:40:25
32.1,23,16/4/2024 23:40:35
32.1,22,16/4/2024 23:40:45
32.1,22,16/4/2024 23:40:55
32.1,23,16/4/2024 23:41:5
32.1,23,16/4/2024 23:41:15
32.1,23,16/4/2024 23:41:25
32.1,23,16/4/2024 23:41:35
32.1,23,16/4/2024 23:41:45
32.1,23,16/4/2024 23:41:56
32.1,23,16/4/2024 23:42:6
32.1,23,16/4/2024 23:42:16
32.1,23,16/4/2024 23:42:26
32.1,23,16/4/2024 23:42:36
32.1,23,16/4/2024 23:42:46
32.1,23,16/4/2024 23:42:56
32.1,23,16/4/2024 23:43:6
32.1,23,16/4/2024 23:43:16
32.1,23,16/4/2024 23:43:26
32.1,23,16/4/2024 23:43:37
32.1,23,16/4/2024 23:43:47
32.1,23,16/4/2024 23:43:57
32.3,23,16/4/2024 23:44:7
32.1,23,16/4/2024 23:44:17
32.1,23,16/4/2024 23:44:27
32.1,23,16/4/2024 23:44:37
32.1,23,16/4/2024 23:44:47
32.3,23,16/4/2024 23:44:57
32.3,23,16/4/2024 23:45:8
32.3,23,16/4/2024 23:45:18
32.3,23,16/4/2024 23:45:28
32.1,23,16/4/2024 23:45:38
32.3,23,16/4/2024 23:45:48
32.3,23,16/4/2024 23:45:58
32.3,23,16/4/2024 23:46:8
32.3,23,16/4/2024 23:46:18
32.3,23,16/4/2024 23:46:28
32.3,23,16/4/2024 23:46:38
32.3,23,16/4/2024 23:46:49
32.3,23,16/4/2024 23:46:59
32.3,23,16/4/2024 23:47:9
32.3,23,16/4/2024 23:47:19
32.3,23,16/4/2024 23:47:29
32.3,23,16/4/2024 23:47:39
32.3,23,16/4/2024 23:47:49
32.3,23,16/4/2024 23:47:59
32.3,23,16/4/2024 23:48:9
32.3,23,16/4/2024 23:48:20
32.3,23,16/4/2024 23:48:30
32.3,23,16/4/2024 23:48:40
32.3,23,16/4/2024 23:48:50
32.3,23,16/4/2024 23:49:0
32.3,23,16/4/2024 23:49:10
32.3,23,16/4/2024 23:49:20
32.3,23,16/4/2024 23:49:30
32.3,23,16/4/2024 23:49:40
32.3,23,16/4/2024 23:49:50
32.3,23,16/4/2024 23:50:1
32.3,23,16/4/2024 23:50:11
32.3,23,16/4/2024 23:50:21
32.3,23,16/4/2024 23:50:31
32.3,23,16/4/2024 23:50:41
32.3,23,16/4/2024 23:50:51
32.3,23,16/4/2024 23:51:1
32.3,23,16/4/2024 23:51:11
32.3,23,16/4/2024 23:51:21
32.3,23,16/4/2024 23:51:32
32.3,23,16/4/2024 23:51:42
32.3,23,16/4/2024 23:51:52
32.3,23,16/4/2024 23:52:2
32.3,23,16/4/2024 23:52:12
32.3,23,16/4/2024 23:52:22
32.3,23,16/4/2024 23:52:32
32.3,23,16/4/2024 23:52:42
32.3,23,16/4/2024 23:52:52
32.3,23,16/4/2024 23:53:2
32.3,23,16/4/2024 23:53:13
32.3,23,16/4/2024 23:53:23
32.3,23,16/4/2024 23:53:33
32.3,23,16/4/2024 23:53:43
32.3,23,16/4/2024 23:53:53
32.3,23,16/4/2024 23:54:3
32.3,23,16/4/2024 23:54:13
32.3,23,16/4/2024 23:54:23
32.3,23,16/4/2024 23:54:33
32.3,23,16/4/2024 23:54:43
32.3,23,16/4/2024 23:54:54
32.3,23,16/4/2024 23:55:4
32.3,23,16/4/2024 23:55:14
32.3,23,16/4/2024 23:55:24
32.3,23,16/4/2024 23:55:34
32.3,23,16/4/2024 23:55:44
32.3,23,16/4/2024 23:55:54
32.3,23,16/4/2024 23:56:4
32.3,23,16/4/2024 23:56:14
32.3,23,16/4/2024 23:56:25
32.3,23,16/4/2024 23:56:35
32.3,23,16/4/2024 23:56:45
32.3,23,16/4/2024 23:56:55
32.3,23,16/4/2024 23:57:5
32.3,23,16/4/2024 23:57:15
32.3,23,16/4/2024 23:57:25
32.3,23,16/4/2024 23:57:35
32.3,23,16/4/2024 23:57:45
32.3,23,16/4/2024 23:57:55
32.3,23,16/4/2024 23:58:6
32.3,23,16/4/2024 23:58:16
32.3,23,16/4/2024 23:58:26
32.3,23,16/4/2024 23:58:36
32.3,23,16/4/2024 23:58:46
32.3,23,16/4/2024 23:58:56
32.3,23,16/4/2024 23:59:6
32.3,23,16/4/2024 23:59:16
32.2,23,16/4/2024 23:59:26
32.3,23,16/4/2024 23:59:37
32.3,23,16/4/2024 23:59:47
32.3,23,16/4/2024 23:59:57
32.3,23,17/4/2024 0:0:7
32.3,23,17/4/2024 0:0:17
32.3,23,17/4/2024 0:0:27
32.3,23,17/4/2024 0:0:37
32.3,23,17/4/2024 0:0:47
32.3,23,17/4/2024 0:0:57
32.3,23,17/4/2024 0:1:7
32.3,23,17/4/2024 0:1:18
32.3,23,17/4/2024 0:1:28
32.3,23,17/4/2024 0:1:38
32.3,23,17/4/2024 0:1:48
32.3,23,17/4/2024 0:1:58
32.3,23,17/4/2024 0:2:8
32.3,23,17/4/2024 0:2:18
32.3,23,17/4/2024 0:2:28
32.3,23,17/4/2024 0:2:38
32.3,23,17/4/2024 0:2:48
32.3,23,17/4/2024 0:2:59
32.3,23,17/4/2024 0:3:9
32.3,23,17/4/2024 0:3:19
32.3,23,17/4/2024 0:3:29
32.3,23,17/4/2024 0:3:39
32.3,23,17/4/2024 0:3:49
32.3,23,17/4/2024 0:3:59
32.3,23,17/4/2024 0:4:9
32.3,23,17/4/2024 0:4:19
32.3,23,17/4/2024 0:4:29
32.3,23,17/4/2024 0:4:40
32.3,23,17/4/2024 0:4:50
32.3,23,17/4/2024 0:5:0
32.3,23,17/4/2024 0:5:10
32.3,23,17/4/2024 0:5:20
32.3,23,17/4/2024 0:5:30
32.3,23,17/4/2024 0:5:40
32.3,23,17/4/2024 0:5:50
32.3,23,17/4/2024 0:6:0
32.3,23,17/4/2024 0:6:10
32.3,23,17/4/2024 0:6:21
32.3,23,17/4/2024 0:6:31
32.3,23,17/4/2024 0:6:41
32.3,23,17/4/2024 0:6:51
32.3,23,17/4/2024 0:7:1
32.3,23,17/4/2024 0:7:11
32.3,23,17/4/2024 0:7:21
32.3,23,17/4/2024 0:7:31
32.2,23,17/4/2024 0:7:41
32.3,23,17/4/2024 0:7:51
32.3,23,17/4/2024 0:8:2
32.3,23,17/4/2024 0:8:12
32.3,23,17/4/2024 0:8:22
32.3,23,17/4/2024 0:8:32
32.3,23,17/4/2024 0:8:42
32.3,23,17/4/2024 0:8:52
32.3,23,17/4/2024 0:9:2
32.3,23,17/4/2024 0:9:12
32.3,23,17/4/2024 0:9:22
32.3,23,17/4/2024 0:9:32
32.3,23,17/4/2024 0:9:43
32.3,23,17/4/2024 0:9:53
32.3,23,17/4/2024 0:10:3
32.3,23,17/4/2024 0:10:13
32.3,23,17/4/2024 0:10:23
32.3,23,17/4/2024 0:10:33
32.3,23,17/4/2024 0:10:43
32.3,23,17/4/2024 0:10:53
32.3,23,17/4/2024 0:11:3
32.3,23,17/4/2024 0:11:14
32.3,23,17/4/2024 0:11:24
32.3,23,17/4/2024 0:11:34
32.3,23,17/4/2024 0:11:44
32.3,23,17/4/2024 0:11:54
32.3,23,17/4/2024 0:12:4
32.3,23,17/4/2024 0:12:14
32.3,24,17/4/2024 0:12:24
32.3,23,17/4/2024 0:12:34
32.3,23,17/4/2024 0:12:44
32.3,24,17/4/2024 0:12:55
32.3,23,17/4/2024 0:13:5
32.3,23,17/4/2024 0:13:15
32.3,23,17/4/2024 0:13:25
32.3,23,17/4/2024 0:13:35
32.3,23,17/4/2024 0:13:45
